id,label1,label2,label3,detail,text
1356337154255945730,0,1,1,GRP1,"@hacimuratilgan @zagortenay76 i̇ç oğlanlar dış oğlanlar edebiyatı yapmaya gerek yok 
olmayan şeyleri değil bugün alanen ib... bayarak yapanları konuşalım bence"
1356527169338560513,1,1,1,OTH,"ha bugün ha yarın gidecekler umuduyla bekliyorum.
ama ülkeyi yakıp yıkmadan gitmeye niyetleri yok belli ki bu şerefsizlerin.
şu türküyü dinlediğimde de içime tatlı bir huzur çöküyor nedense.
aşağıdan yukarıdan yolun sonu görünüyor bu soysuzlar için

 https://t.co/t2vveyqgut"
1356208993547530241,1,1,1,PROF,@ntvspor ribery gibi bir adamı beğenmeyip göndermişlerdi aq dgdgssgssgsgghshss
1353209539387142144,1,1,1,PROF,istediğim saatte kalkabileceğim tek gün olan bugün de erkenden uyandım enayi gibi. ben böyle biyolojik saatin yelkovanını sikiyim
1375026423828713474,1,1,1,PROF,buraya bazı sohbet sslerini atıyosak umurunuzda olsun diye atmıyoz aq günler sonra bakıp üzüliyim mutlu olim veya sinirleniyim die atıyom
1350509075147190273,1,1,1,IND,canim bu haberleri kimin yaptırdığını biliyoruz değilmi cok merak ediyorum sen bu kadar karalama haber yaptırip bunların yanina kalacağını mı saniyosun.  rabbim ne eksik ne fazla girdiğin bu günahları cikarsin senden ve o yetenejsiz oyuncundan @onemgunal @onemgunalagency
1352984708846669824,1,1,1,PROF,kime ne kadar ihtiyacım olabilir ki amına koyayım neyi birinin yardımıyla atlattım ben
1373490067453411330,1,1,1,PROF,@colibero11 aq kulübü
1356715200150388740,1,1,1,PROF,@alpayozalan35 @barisatay adam gibi adamlar var elhamdülillah itlere meydan bırakmazlar.
1356213657944940547,1,1,1,GRP1,bizim evraklar yetişti mi federasyona? her şeyi kontrol edin bak bu ibneler sıkıntı çıkarır..
1356702589589536769,0,0,0,NON,"@klyazar @feyzaltun ben dediğin kim? daha bir ismin bile yok.önce isminle cisminle ortaya çık, sonra bir eleştirin varsa yüzleş. sen daha var mısın o bile belli değil."
1354669572163571712,1,1,1,PROF,@karimakocae tas gibi götü
1350326281603346433,1,1,1,PROF,@gomapdakingtan olum ben o an kaşığa ne kadar kahve geliyorsa ona göre içiyorum amk ayarlamayla mı uğraşacam
1350923120564170752,1,1,1,IND,@yldzgunesay @enesbatur00 @sadpicturess senin kadar olamaz boş insan
1348907538708889601,0,0,0,X,abim inşallah donuna kadar soyarlar seni ışıklarda su satmaya başlarsın
1354404647721725952,1,1,1,PROF,gümbür gümbür muhalif genç seçmen geliyor ya hani bu korku ondan. yoksa z kuşağını sikine bile takmıyodu 2 güne kadar.
1353571737619861504,0,0,0,NON,"@hadiozisik sen herzman haksızsın çünkü genelde hakkı konuşmazsın. sen gazeteci isen bukadar partizan olamazsın.partizan tavırları bırakmalısın.cb nın dediği gibi önce istifa et,cübbeni çıkar gel karşıma siyaset yap. sende akp ye üye ol ve o şekilde siyaset yap,gazetecilik senin işin değil"
1353426182662987781,1,1,1,IND,@tinercimayki uzaylilar senin gibi vasifisizi napsin amk
1373629520708833285,1,1,1,PROF,evde 7 yil onceden kalma sac bakim yagi buldum-icinde bir duru yagi karistirmislar cadi karisimi gibi- sacima surdum ins kel kalmam aq 🤡
1356560346094387200,1,1,1,PROF,yazdıkları şeyleri gördükçe aklımı yitirecek gibi oluyorum nasıl bir cahillik nasıl bir nefret bu insanlardaki aklım almıyor
1354333689967206400,0,0,0,NON,@kemal82090923 @batmazahmet4 @hamzakurrt @ismaillgurkall @enessdemireel bak mesela benim ailemin sana terbiyesizlik yaptığımdan da haberleri yok ama sen aile kötü diyedir diyorsun. qwkğdğqwğqçsmwşxlpwp
1355920089606983681,1,1,1,PROF,@cccarmylergeliy özğr dilerim bangtanla kafayı bozdum için amına koyım
1354124668207312898,1,1,1,GRP3,@candundaradasi merak etme bunu yapan sizden biridir .biz müslümanlar yahudilere bile kapımızı  açmışız yani coni sana diyorum bizim  senin ve almanlar gibi nazist bir kafamız  yok boşuna algı yapma bunun işe yaramayacağını bilmeyecek  kadar da ahmaksın .
1354533254817345539,0,0,0,X,@t0lissox bunun anasi kadar sinir eden ikinci karakter yok yarida birakmak zorunda kaldim
1349480443620569092,1,1,1,PROF,off ne kadar cok comar varmıs ya yanlıslıkla twitterın o batağına dustum ülkeye dair umut mumut bisi kalmadı aq ağlayarak yatıcam by
1355752176958787584,0,0,0,NON,"engelleyin çip takın ama hayvanları öldürmeyin-tutsak etmeyin.süleyman karıncayı kırınca gün gelir hakkın alır karınca...bu terbiyeden nerelere...
( @konyabuyuksehir )@bbnhaber o kılıç gibi kullandığınız kalem birgün fermanınızı yazar...@recepbayraktarr"
1354922631917674498,1,1,1,IND,senin dibine kadar arkanda ve takipçiniz abi hakeden ender kisilerdensin ama bu herif tam bir gereksiz yanına ismi yakışmaz isine geldiği gibi yaşayan insanlar sevmediğim insan tipleri
1353387705137123329,1,1,1,IND,@mustafahebip saçmalamışsın. bu kadar sığ bir yorum olamaz.
1355530633674706946,1,1,1,IND,göt verir gibi söz veriyorsunuz
1350058148946710536,1,1,1,OTH,@profdemirtas kayserinin kan emicileri ekibi iş başında maalesef kayseriyi yediler bitirdiler diğer şehirler aldı yürüdü bu kan emici tayfası yüzünden organizemiz giderek küçülüyor umarım yargılanırlar
1355621312618766338,1,1,1,PROF,i̇rfan için niye luyindama yı vermiyoruz aq eğer üstüne para vermezsek verilebilir bence
1355526570560131072,0,1,0,NON,@kadircetincali bu fener seviciliğinin hesabı seçimlerde bunlara bu cesareti verenlerden sorulmalı. adam gibi ne maç yönetiliyor n transfer yapılıyor ülkenin bakanları ne arar transfer görüşmelerinde. ülkenin değil fenerin dertleriyle ilgilenen bir hükümet yazık bu ülkenin şanlı tarihine
1374388633445179412,1,1,1,IND,lan aq gerizekalısı yemin ederim şu meb personelden nefret ettiğim kadar kimseden nefret etmedim #kabinedeni̇ptalbekliyoruz
1373961589079035911,1,1,1,PROF,@edaozgokcee @rumdebebk dalgamı geçiyo 😭 skfkdkdkf ya safım ben aq
1351563232679489537,1,1,1,PROF,"@mstfaerisen @emrekbol la oğlum sözleşme var nereyi çıkıyon,dekoder iptal ve bu şekilde protesto ağrılarına gitmis. seninde ağına gitmiş;yarın öbür gün aynısı senin takımininda başına gelir. ne çok seviyorsunuz elin katarlarini amk  yuh be size"
1354136914622902272,1,1,1,PROF,@komahirrimbuke ben o kadar solcuyum ki sikimi orak ve çekiç gibi kullana biliyorum
1350377916912295937,0,0,0,NON,"@emreergenekon merhaba  , galatasarayli kardesim, seni uzun zamandir takip ediyorum, galatasarayimizin haklarini sosyal medyada en iyi koruyan bir iki hesaptan birisin,lutfen su hürriyet gazetesinde fanatik fb li haberler yapan, galatasaray dusmani tahir kum 'a bir el atin, yonetim gormuyor mu?"
1363941762348294149,0,0,0,NON,"bu rejim yıkıldığı zaman, şunu iddiâ edeceğiz:

eyy kemalistler! bu milleti teslim aldığınız şekliyle, teslim edin! maskaraya çevirmişsiniz!

üstad kadir mısıroğlu

#uyanışgünü 👇
#5816sayılıkanunkaldırılsın ⁉️ https://t.co/oylpxdfhuw"
1354208358065197061,1,1,1,IND,ne boş insansın sen git sınavına hazırlan paravan furkan
1355661220209192961,1,1,1,GRP4,"tutuklanan iki boğaziçili kardeşimiz tahliye olana kadar bu görseli profilime sabitleyeceğim. harbiden hedef gösterenden, hedef gösterenlere destek veren muhalefete dek bin kere lanet olsun. siyasal islam beladır. umarım bunu bazı muhalefet vekilleri de anlar. https://t.co/i6wmdzywvj"
1357385637394006019,1,1,1,IND,"e sizin muhakeme, ilgi kurma, bağdaşlaştırma, mantık, değerlendirme vs bir çok şeyiniz yok ama kalkmış tweet yazmışsınız..."
1350557969361100801,1,1,1,PROF,@burak_yksl03 sergen dedigin adam dunya ve avrupa futboluna ne vermis aq. tamam ben de cok seviyorum da o kadar abartma ya :)
1354310136374972417,0,0,0,X,@eylemculculoglu bumu kalkışma sen ya kalkışma gormemişsin yada burda milletle dalga gecıyosun ben kalkışıcam en sonunda
1348998007329607681,1,1,1,IND,"boluda bir çocuk var şerefsizin önde gideni,üç kızı birarada yürütürken biriyle gratise gidip orda üçüne birden yakalanmış bu kadar da şanssız olmazsın yani.."
1355515962691383300,1,1,1,GRP3,kabe meselesine de yılanın balığa sarıldığı gibi sarıldılar. üç tane densiz ergenin marifeti onlara fırsat oldu yine. bekliyorlar ki birileri dinle ilgili küçük bir hata yapısın da sonuna kadar istismar etsinler.
1372625955269844993,1,1,1,PROF,dayı sen kimsin aq https://t.co/9oj0slqo3c
1354160721861423111,0,1,1,IND,@kvefsaneleri sen nesin? tırnak makası. agagagaga
1356564264903995392,1,1,1,IND,@esrathk barışa her gün mal demem ve hatalarinda uyarmam haricinde sıkıntı yok sen merak etme ben sizin gibi koyun değilim :)
1372601469329829889,1,1,1,PROF,boşlamışız burayı aq
1353380214487674887,1,1,1,PROF,"aptal seninle ghezzal ve rosier gibi olabilirdik aptal hajsjs
#bjkvgoz"
1351139209915097089,1,1,1,PROF,@bosyapmabegavat toplinsonmcuyum askim ben aq
1373053713917616133,1,1,1,PROF,uyuyamıyorum aq
1354670357081436161,1,1,1,IND,kanka sen malsın
1356011503560892418,0,0,0,NON,bu fatoşa neco her güzel bişey söyleyince böööyleee far görmüş tavşan gibi kalıyor
1373338453358866440,1,1,1,PROF,@arda_ilmaz aynen öyle herkes istediğini savunabilir. ama bu tweetin altına bunu niye yazıyorsun git ötede savun aq
1353829718311784448,1,1,1,IND,@itswhitely üfürükçü sen ötede konus bakim
1351414416034684928,1,1,1,PROF,"ben o 52yi kopyasız, hakkımla aldım. bana laf ederse skrm belasını"
1351434220212789250,1,1,1,IND,@fenasalastronot @rizasahin0 @barismisgibi abla bi kes sesini ne diyosun allah askina adam ekmeginin pesinde niye bu kadar kudurdun ki
1372647074584477706,1,1,1,IND,@cagrtuzel @onboardd @demarkesports mourinho ya çöp diyecek kadar vasat olamazsın aq
1351272508364828683,1,1,1,PROF,şu basketbol konusunda dünyadaki en garip insan ben olabilirim. çünkü kendim oynamayı severim ama izlemeyi sevmem aq 🤣
1350170000775143424,0,0,0,X,ne kadar sikilgan birisi oldugum ekte mevcuttur
1355617816473444359,1,1,1,IND,@presquewu @geworfenheit @presquewu @geworfenheitsenden ala mal mı var gerizekalı andaval...savunduğunuz siyasi zihniyetin yediği pisliği görmeyip bir de utanmadan bunun üzerine alakasız insanları kendi yediğiniz pisliği sanki onlar yapmış gibi iftira atıyorsunuz.nasıl bir pislik zihniyettir bu...
1354057841565446144,1,1,1,PROF,@unilifahise sabaha kadar  sikerim
1353308317964247040,1,1,1,PROF,@alevi_kemalist @ymazseyfullah @gazetesozcu yaw 28 yaşında bir insan ölmüş s.kmişim particiliği ailesi perişan haldedir şimdi. onlar gibi düşünmek olur mu?
1354775200479514624,1,1,1,GRP4,"@mali96223815 @themarglnale mansur yavaş seçilebilmek için okadar çok vaad verdiki hangisini gerçekleştirdi ? chp nin içinde sözünde duran çalışmak için gelen şuana kadar hiç kimse  çıkmadı. chp demek yokluk, kıtlık ,yosulluk imf kapılarında, dilenci olmak demek. allah onlara fırsat vermesin."
1353448064174981120,1,1,1,PROF,@ddemirhaktan @suleymansoylu @abdulhamitgul @drfahrettinkoca yahu anlamış değilim bu işi... ota b*ka o kadar çok paralar harcanıyor ama tüm iller ve ilçelerde derme çatma da olsa barınaklar yapıp hem şu sokak hayvanlarını sokaktan kurtarmak hem de şu yürek parçalayıcı olayları yaşamamak çok mu zor...?
1354182346631745539,1,1,1,PROF,@06junkok ama ayni anda sundan ve sundan da hoslanirken sunu sikiyor yedili yaptiklarindan supheleniyroum
1352388506375630855,1,1,1,PROF,"daha geçenlerde yavuz bahadiroğlu'nun birkaç kitabını aldım. henüz okumak nasip olmadı, kendisini de tanımam esasen. lakin ardından bu kadar it bağırdığına göre yiğit bi adam olmalı. allah rahmet eylesin"
1356317045890174976,1,1,1,PROF,herhangi bir insan için oh iyi olmuş ibnelere diyen göt laleleri kendilerine acımamızı bekliyorlar. hadi bizde malesef insanlık var da sizin canınız yanınca bir miktar acıyabiliyoruz ama siz ölülerin bile arkasından gülen şerefsizlersiniz.
1354068571664642049,1,1,1,PROF,@siyahkafka @pozitifsport tam yalancı büyükler istese ben rize'ye mi gideceğim diyecekti
1351447314049748993,0,0,0,NON,@kilicdarogluk hep ayni seyler ya
1374776162195546121,1,1,1,PROF,@nocontextjk josef sen nasıl bi kralsın aq
1375036869977722888,1,1,1,PROF,taymda bir sürü efe var aq
1373653418330501122,1,1,1,PROF,@hseyin74424632 @pusholder bi siz biliyonuz aq çoğu avrupa ülkeside antlaşmadan çıkmiş
1350935852713725957,1,1,1,PROF,@sercanhamzaolu o nası söz abi senin için böbreğini satacak adam tanıyorum ben böyle şeyler deme aq
1356552021730451459,1,1,1,PROF,@gripolar mesut meselesini anlayamayacak kadar aptal mısınız kanka cidden anlayamıyorumgelen adam bir dünya markası olduğu için sponsorluklardan aldığı para da neredeyse maaş maliyetinde.yani sadece kulüp kasasından 3 milyon çıkacak bunun üstüne imaj hakkı ve sponsor var.şike değil yani :)
1353345678999695366,1,1,1,PROF,@_kardelen_xkl valla benim bekledigimin gururu yok o kadar halsiyetli biri degil
1353331974493110274,1,1,1,PROF,"bok öldürülmezdi, turan dursun ve azin nesin gibi konuşan yazan kaç yazar var bugün? bugün irtica iktidar olmuştur dün ise (90’lar) irtica devlet nezdinde bir terör ideolojisi idi"
1356214986176143362,1,1,1,PROF,@anastasiyaraisa bok gibi paranin darisi basima
1373567652199866369,1,1,1,PROF,@doktoralexdinho @salcareyiz kadıköy mü burası diyecem de kadiköyde siz hariç herkes kayıyor aq
1354045466523168788,0,0,0,NON,"@zekibahce bence montaj, onun arkasından gitmeyecek kadar akıllı o!"
1350153325178724355,1,1,1,PROF,"treasure’ın her şarkısının bokunu çıkarmadan bir gün geçiririm, o sırada bağımlı olan bne; https://t.co/gg9cj2uvbr"
1355848293885075456,1,1,1,IND,"allah belanı vermesin senin hoca gibi, la yapsana değişikliklerini"
1374406936318251020,1,1,1,PROF,uzun süre sonra başıma güzel bişi geldi diye seviniyordum onda da yine sorun çıktı ve olmadı aq
1355913681792593921,0,0,0,NON,kalpsiz de değilsiniz ama neden öyleymiş gibi şeyler yapıyosunuz
1350486043640934400,1,1,1,OTH,"@murataltunn1 abi herşeyi geçtim, bizim beceriksiz yönetim ne zaman gider sence? çünkü yaptıkları tek şey mazaret üretip hocamızı üzmek.."
1353779429953167360,1,1,1,PROF,@avciferguson benim anlamadığım neden bu adamı istiyoruz ki....amk scout ekibi hocanın antrenörleri ne iş yapar.....tıpış tıpış ciner kucağına neden oturur ki benim başkanım...ama böyle bir durum tabii ki yoktur....çünkü kümseyi almayı düşünmüyorlar.
1372616730300780547,1,1,1,GRP1,aq gayleri yeter aq yeter
1351268420222910465,0,0,0,X,"geceden başlıyo sababa kadar okuyo, o fickurdu @endlogl"
1351420512229060611,1,1,1,PROF,@mesutolalim @nemutluturkumg1 @muratkazan @metin1948_2012 kök de bizde kupa da bizde 4. yıldızda bizde.. beyinsiz insanlar cevap bulamadıkları sizin gibi boş konuşur. https://t.co/bqzmsnmjkw
1350130772309647362,1,1,1,PROF,bir gurup beyin yoksunu tag açmış sjdhdhs atam atatürk liderim atatürk 👊#atamfatihliderimerdoğan 💩 https://t.co/btch3hbw5e
1373613955495694342,1,1,1,PROF,@oezyanal o maç sorun ersunun maçı salmasıydı ya onyekuru otoban yapmıştı savunmayı ama hiç önlem falan almamıştı aq
1356371659259838467,1,1,1,GRP4,"@eczozgurozel terör destekçileri ile berabersin, her konuşmanda yıkıcısın, yalan ve iftira partinin temelini oluşturmuş ve sen başkasına kötümü diyorsun."
1349881091839160321,1,1,1,PROF,@maryanaa444 bu saatlerde hepsi sapıklaşıyor
1352654951919591424,1,1,1,PROF,@solcugazete orospunun namusu kadar ülkemde adalet
1374099304978219014,1,1,1,PROF,aq türk dizilerinin içine etmede son darbade #yasakelma dan geldi. 👌
1349786132830187523,1,1,1,OTH,bu kadar saçma bir açıklama için son iki günü beklediniz ve ne kadar vasat bir yönetime sahip olduğunuzu gösterdiniz.teşekkürler @bandirmauni #banuodevistiyor
1354204736954707969,1,1,1,IND,@elenassee @hicetikdegill sarıyodu ama osman çöp
1354231674951905281,1,1,1,IND,@jaehyunkocamq sen gör bak benim takipcilerim senin agzna scck nasıl dersin bunu
1350376775432499200,1,1,1,PROF,ağğağğağağ şunlara bakın lan bunlar ne lan bunlar ne yapmaya çalışıyor lan tam şerrolar ha https://t.co/hnwb1oduoz
1356688966477561858,1,1,1,GRP4,"@bogazici31 bu katliamlarla ilgili akp lilerden itiraz eden bir kişiye denk gelen oldu mu ?

ey akp liler görüyorum ki kâbe için çok mücadele veriyorsunuz lakin kıbleniz belli değil.

https://t.co/cxebwfbmkx"
1352577096955154432,0,0,0,NON,"bu ülkenin bölündüğünü kabul etmeyen ne kadar çok insan var.
atatürk düşmanı mefta oluyor, bir kısım ( atatürk düşmanları) övüyor, atatürkçüler cehenneme yolluyor.
beyler bu ülke fi̇kren, mali̇, kültür ve sanat dahil bölünmüştür."
1354131224416169984,1,1,1,PROF,hay i̇nternet gi̇bi̇ seni̇n ben anani si̇keyşm ya
1354449438408912900,1,1,1,IND,"@silaninannesii @ismailkarasu @ddemirhaktan @duzcebld @mehmetali_onel @sarseven @adilipak @resatpetek @yildirimhursit @fahrettinaltun küçük çocuğun sokakta yalnız ne işi varmış...?
asıl yasa sizin gibi ruh hastalarının tedavisi için çıkmalı..!
sizin ki hayvan severlik falan değil,düpedüz insan düşmanlığı..
eminim fırsatını bulsanız çok rahat cinayet bile işlersiniz..
allah acil şifalar versin"
1354156519131066380,1,1,1,PROF,@theyikikmachine lan sen gitmedin mi amk bi sie
1373692503522750475,1,1,1,PROF,fenerbahçe hala üç büyükler arasında mı aq merak ettim
1372964180161085444,1,1,1,PROF,i̇nsta çökmüş aq götüm üç buçuk attı hesabımı çaldılar sandım bişey oldu sandım
1354853951561228293,1,1,1,PROF,şu makine bi anda durup beni yutacak diye götüm çıkıyo korkudan https://t.co/1cu6njuvbu
1355956417761521664,1,1,1,OTH,omurgasız gs taraftarı yine bir zamanlar olduğu gibi; tükürdüklerini yalayıp ulaşamadıkları ete murdar diyip ters köşe yaptık diye kendilerini avutuyorlar 😂 ne diyeyim biz alıştık zaten bu hallerinize gizli gizli ağlamaya devamm #direni̇rfan
1352753906930081796,1,1,1,PROF,tedbir alacak kadar götüme güvenmiyorum diyemeyen de üniler açılmasın çok riskli diyo
1350772486942699521,0,0,0,NON,"ptt, antalya lara’daki kampını satışa çıkardı

i̇hale 20 ocak'ta ankara'da yapılacak...

chp'li @cetinosmanbudak 🗨️yine birilerini zengin etmek, rant sağlamak için mi ihaleye çıkılıyor yoksa haraç mezat ne varsa satıp...

https://t.co/lzvsc1bn1c https://t.co/hu29vyqa5g"
1374152906929229826,1,1,1,PROF,üniversiteleri açmalarını istiyorum ama ben mezunum aq bunu hep unutuyorum
1356603731295547395,1,1,1,PROF,"#respectlisa 
gerçekten bu kadar iğrenç insanlar olmayın, kendi idolünüze yapılmasını istemediğiniz şeyi başkasının idolüne yapmayın, tüm idoller oldukları konuma gelmek için çok çalıştı ve lütfen birilerinin emeklerini ve mutluluğunu yok etmeyin, irkçiliğa hayir #weloveyoulisa https://t.co/tsteydeaqy"
1350103012472193029,1,1,1,PROF,@mrnarsisstt bu cahillerin olcağını bilse thanos gibi soykırım yapardu
1354493414591619074,0,0,0,NON,ay ne kadar medyali tivit atmisim ya kahru bela ben
1354907164360499203,1,1,1,PROF,netflixten türk komedi izleyen benden baska mal varmi kac kere dicem bunu bişlmiyom cok egleniyom izlerken
1373683085162782730,1,1,1,PROF,"aq si*meyin yeter daha 
acilen intihar yöntemleri söyleyin benide kurtarın #vakalarartıyorsınavlari̇ptal"
1354724964017037314,1,1,1,OTH,"@mtt1905 mc, aa, yg okullarda ders olarak okutulmalıdır. aptallık üzerine dursun özbek bunların karşısında ceketini ilikler. galatasaray tarihinin en meziyetsiz yönetimine tanıklık ediyoruz. i̇leride çok anlatırız bu dönemi. allah hepimize sabır versin."
1354431314024411136,1,1,1,OTH,acun mesut’un gelmesini sağlayarak kendi medyasını dünya çapında duyurdu ama bunlar adamı boykot ederek zarar verebileceğini sanıyor max geseli zekası
1350078305630871561,1,1,1,PROF,sıçtım ya 3 günde iner bu 3 https://t.co/dylqzy0jnc
1355442529894850561,1,1,1,PROF,kalbini kırdığınız insanlara bir gün it gibi muhtaç olmanız dileğiyle....
1354394513649893377,0,0,0,X,bir bitmediniz rahat bırakın şu kızı ya tam da yeni bir işi gündemde popülerken spam atmak da tam size yakışıyor zaten uzak durun bir düşün bi salın şu kızı yeter #aybükepusat #50m2
1350580073510957064,1,1,1,PROF,kim dedi size kar yağınca sevgiliniz olucak diye yok kar geldi yar gelmedi kar var ama yar yok siktirin gidin aq sokucam duygusallığınıza euro 9.01
1353144851156652037,1,1,1,PROF,fleetsler sayesinde çoğu kişinin ne kadar salak tipsiz olduğunu falan öğrendik bence çok yararlı oldu
1352396995852447745,1,1,1,PROF,"gececi  kizlar dm gelin boşaltiyim sizi sabaha kadar

sanal
azdım
azgın
sikici
sikiş
erotik 
bekar
sex
sanalsex
sanalseks
liseli
dul
türkporno
türkifsa
sikilmek
boşalma
porn
porno
sertsikiş
sanal"
1354523883802652672,1,1,1,IND,yemin ederim cok kizginim ali allah belani versin #sadakatsiz
1348680944828493827,0,0,0,NON,"@o_mujdat musty 
olaydan hi̇ç haberi̇m yok.. i̇lker yağci da o kadar fos
bi̇r adam deği̇ldi̇r 
sen de siradan bi̇ri̇ deği̇lsi̇n !
nedi̇r mesele ? harbi̇ merak
edi̇yorum
i̇yi̇ akşamlar !"
1356026122023141376,0,0,0,NON,@aysegrlr___ sanırsam rahat ve huzur içinde yaşayan anlamını tam olarak yaşayamadığın için şüphelisin dkaşjdşandiajdüqd
1356716113443356679,1,1,1,PROF,"biz meydana inersek devlet kurtarırız sizin gibi çakallar inerse polis taşlar farkımız;biz milliyetçi türk gençleri var oldukca 
ya devlet başa ya kuzgun leşe
🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷#devletiminyanindayim https://t.co/sjgfn67d5t"
1374517761750175745,1,1,1,PROF,@sentinuss boşver aq onlar hep öyle
1353550993380823043,1,1,1,PROF,"sana beddua etmiyorum ama umarim corona sürüntü testini götünden yaparlar 
günaydin"
1354169608845062145,1,0,0,NON,"antalya limanı 140 milyon dolara katarlılara satıldı..
bu kadarı da çok fazla. dünya lideri yakışmadı sana. yapma artık yeter daaa.🤨 https://t.co/56oosqu5dp"
1356295200847626240,1,1,1,PROF,"ülkede görmek istediğim tek şey bu tip haberlerin her yerde olması. billboardlar reklamlar tv programları radyolar vs vs. her yerde sadece üretim, gelişim konuşulsun üretenler öne çıkarılsın ve desteklensin. bu kadar lan. amına koyayım sizin boş muhabbet programlarınızın"
1373652744708489217,1,1,1,IND,"senin kafandaki örtüyü sikeyim, doğru bi karar olarak düşünüyomus. beynin mi var senin aq çomarı, aq bedevisi"
1354368762443689984,0,0,0,NON,@beinsports_tr yaw sen hayatın boyunca hiç topa sahip oldunmu sabri abi allah askına yorum yapıyon😃😃
1349365296247803905,0,1,0,NON,"@lonelywolf3444 öyle sinir oluyorum ki sen(gillere)cevap verirken,o kadar hızlı yazıyorum ki bazen karışıyor,ama anlamak isteyen anlar,anlamak istemeyen de böyle kibirlenir,her neyse anlayan anladı...

ekiymişsin öcalanla olan sorularımı karambole getirdin,sen(gilleri) anlıyorum,korku ve çıkar"
1372932682297044994,1,1,1,PROF,tiktokta şov yapacağınıza gidin oyuncu olun aq
1357076713348415488,0,0,0,NON,"@kloppsergen @antalyaspor satın almak ,alınmak bizim işlerimiz değil .hakem ,hakem diye ağlayan sergen ,biz değiliz .kırmızı kart haklı mı ? vicdan biraz .koca bjk böyle şeylere ihtiyacı yok.ama sergen türk futbolunu çözmüş ,helal olsun.aglamayana meme yok sonuçta ."
1374771673627516930,1,1,1,PROF,tweeti attık gol attı aq zaten totem yapmıştım 🤨
1355210834100838400,0,0,0,NON,"komik olanı, hadi m.i̇nce anlaşılır bir çizgide, lider olmak istedi olamadı. ancak diğerlerinin tüm eleştirileri de benzeri çizgide. eleştiriler hep kılıçdaroğlu'na. chp'yi tanıyamamaktır bu. başka parti liderleri gibi emirlerinin fetva gibi uygulandığı sanılıyor.en zor görev onun"
1374514517237895176,1,1,1,PROF,@t_u_g_r_a_ volkan için gitmesin kalsın demişler aq bunların futbol bilgisine 😬😬
1351218450774028290,1,1,1,PROF,beyler ben dün hiç uyumadım bugün de uyumasam olmuyor mu amk
1350905751741595648,1,1,1,PROF,@onurqpe ben her haline üzüldüm garip gibi duruyo aq
1373969784921001984,1,1,1,PROF,@lamthehaccer @nazlicanfact siz çok var aq😂😂😂nsnsjs
1372311885861814273,1,1,1,PROF,@senakayakesen @the__eyl lan hakan da dolu değil mi aq alahskhskshsk
1353850333177532416,1,1,1,PROF,sik kadar detaylara takılıyorum he
1349898335881211906,1,1,1,IND,cok tatlısın ama bu serefsiz oldugun gercegini degistirmez
1356142090489618432,0,0,0,NON,her batan kapanan esnafta bılım kurulu sız tv lere cıkan tuzu kuru ınsanların devlet kadar sucu vardır
1351231478886182917,1,1,1,PROF,@felipebasgan @galaseydi ben kızıyorum amk ali lukunku bile bundan faydalıydı
1350071987016761346,0,0,0,NON,"çat çat da laf yetiştiriyor dil kadar pabucuyle. i̇yi yetişmiş, maşaallah."
1353459984110129152,0,0,0,NON,@orhanaydin6 halkla dalga geçiyolar ama bigün roller değişicek..
1356368611489828864,1,1,1,PROF,tuçe haberin yok ölüyorum sahnesini atmamış salak karı
1350374435212193793,0,0,0,NON,@kemalozturk2020 sizin millete ve kendinize müslüman diyebilmeniz için öncelikle şeriatı haykırlmalalısın ama siz ne yapıyorsunuz çıktınız her programda demoraki dinini meşru ak partiyi de övmeklen meşkulsünüz bir kere olsun allah'ın adaletinden bahs etmediniz
1349809446223044616,1,1,1,IND,@cumhuriyetgzt nasıl bu kadar pişkin olabiliyorsunuz.
1353623217651527687,1,1,1,GRP4,"@sputnik_tr @fatih_yasli önce oyları çaldılar sonra paraları, şimdi de beyinleri çalıyorlar, güçlü bir muhalefet oluşmadıkça kimsede kafa kalmayana kadar devam edecekler, topluca aklımızı yitirip kalınca ne yapacaklar bakalım kimi yönetebilecekler"
1350142107026137088,0,0,0,X,"türk milletini tehdit ederken sırtını yasladığı mason locasına mı güveniyor? şunu mu diyor; aşı olmayanları çıkıp istediğim zaman tehdit ederim, bu devlet bana birşey yapamaz, mason locam beni korur mu diyor? 

#bingursonmeztutuklansin"
1351628725708849159,1,1,1,IND,@profdemirtas mesut özil sizi daha cok acitacak canim benim. adamin gelisi tipden tipe sokuyor. serefine soktumun cakma profu
1349800254137397254,1,1,1,PROF,bazı insanlar fotoğraflarıyla o kadar oynuyor ki gerçek hallerini görünce midem bulanıyor
1356493397805182976,1,1,1,PROF,"kendilerini aydınlık, çağdaş, ülkenin parlak gençleri olarak görenler aslında her türlü provokasyona aldanan göründüklerinin aksine bu ülkenin karanlık yüzüdür. şimdi bu aptallar mı atatürkçü biz mi?
#devletiminyanındayım 
#yüzünüzyereeğildi 
#asagibakmayacagiz"
1372894141630320642,1,1,1,PROF,ya utanmasanız ismimi bile çalıcaksınız aq
1356295612136886273,1,1,1,PROF,ohhh kültürlü admin gelmiş amk jimi hendrix filan malsaray için fazla kültürlü hareketler bunlar
1374796404879716359,1,1,1,PROF,spiker ne zaman takımı övse gol yiyoruz aq
